session_page_id,location_id,shared,dummy_mobile,dummy_desktop,shareability,nugget_pvs,prev_subscribe,prev_share_count,prev_pv_count,prev_sessions,avg_pvs_per_prev_session,delta_created,cur_pv_count
e3f6cd3945e121f915318f5f9046252f,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
1b82c38c81f98987ba99ac54c1fdbd15,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
dd50c8b22c52b9cf9aa378cdb6dc16e6,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,12,11,1.090909091,1523,3
d736953feff90b5a6e1c1e0354b0f549,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,5,4,1.25,5460,1
36cb3fb15e2e7bc2304eb36236a6bb3a,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
e8cd06a1d48c86cee280f8be54aeeede,5623d2cb9d12690021000010,shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
de112f0ab462b4332569f3da8c5639d0,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
1dc12eaa2d993678f9f81d53173988f7,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
bdee658efb4e4eb7733efee3981488de,553a9c6d646537000c190300,shared,1,0,0.011321182,97163,0,0,7,6,1.166666667,285,1
6329e7ab0459ad73dba8539b7badb595,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,1,3,3,1,2638,1
8d118dc2d77b8eda60232c3008a9cc9a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,1,1,19,18,1.055555556,10000,1
e111ee871cf146c54d81a2be76a3fb49,5612b854b5bb9b0020000022,no_shared,0,1,0.016799023,6548,0,0,0,0,0,0,1
3fedeadbc7487cff47a44424d7811bd3,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
91e0cc8c198ad3b0bd3ebce15f2f577e,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,3,3,1,1152,3
1e100041412367959f43bde073555716,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
ae13c7ecb2af9407c8b0d005f001fd7a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f65c6e854d022e504eb3ce1e3b7bc024,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,3,2,1.5,183,1
a9a52ae693046459ce144c1a4909b563,557d9a8f326137002c130000,shared,1,0,0.025723323,192860,0,0,0,0,0,0,1
1924265e7db0770bb5ffab650ceb4a18,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,4,4,1,1814,1
831aa89fdb6f6dd534c26a4f1fd93697,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
2f2f20e4b67caf89b31131f0b13df529,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,1,1,1,1279,1
1a9cea8d2dd2845df4982da90e70a601,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
2d123b1890b3c2b4b192aeafa159f71a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
252b2b965194b4966e3bb5fae1ea3474,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,1,13,12,1.083333333,7516,1
51add1829cc3b7b2da46de21e97b2a04,5613c812088a04002b000002,no_shared,1,0,0.0089362,801683,0,0,0,0,0,0,1
73c1dcbb29f985ffad1162d24cb551b2,561418c6a964d90025000000,shared,1,0,0.022721808,91498,0,0,1,1,1,8141,2
15efa7a3956de38648465129dbd82f08,55ee39be3663370019040000,shared,0,1,0.022657882,6223,0,0,1,1,1,413,2
0776f26fdeb08d496862428ec32102de,5612fb96b4d993003400002b,no_shared,1,0,0.022752554,332622,0,0,1,1,1,459,1
aea3b27c5f8f35f2771c006585b13127,55311e1c303638001c070100,no_shared,0,1,0.00605698,245667,0,0,0,0,0,0,1
e42082ef2a9225912e8b0d317455e1bf,560d5f7c3861310025140400,shared,0,1,0.030665716,161255,0,0,1,1,1,153,1
34e19c6d8629107d01bdad71787944f2,5612c871b5bb9b002900009e,no_shared,1,0,0.020838,683079,0,0,0,0,0,0,1
b7bdff59195ae974955abc91fb279fa6,5612fb96b4d993003400002b,shared,0,1,0.022752554,332622,0,33,340,271,1.254612546,22461,1
d670fbad60d4f20262dd4247e4ff9837,555c9f10353235001cd20000,no_shared,0,1,0.014746544,9765,0,0,0,0,0,0,1
cd49df48b9505c2dc836a9f3bf53c736,5612c871b5bb9b002900009e,shared,0,1,0.020838,683079,0,1,11,10,1.1,6135,1
c6705ba0468c2ac3712289cc68e80bfc,5602d1906366300019190600,no_shared,1,0,0.007847471,89583,0,0,9,9,1,7698,1
fe7fa973bab8c4540afa19f046f80214,5612bdb5b5bb9b001d000040,no_shared,0,1,0.00687324,690504,0,0,70,58,1.206896552,10628,1
08ec0109e7c70e107a36dd5386bd27fc,5612fb96b4d993003400002b,no_shared,0,1,0.022752554,332622,0,0,14,13,1.076923077,5878,1
b75c5ba4fb6d39852ef8b9888abd8b7b,5613c812088a04002b000002,no_shared,1,0,0.0089362,801683,0,0,2,2,1,145,1
bd3bd8df0ffe25550eb829640573d605,5612bdb5b5bb9b001d000040,no_shared,0,1,0.00687324,690504,0,0,0,0,0,0,1
66870e7095a429904163075fc50ebe55,55087b0b653866000c340000,no_shared,1,0,0.009935058,325212,0,0,14,14,1,1572,1
e6e038c2f99ee696154db1321c5ffcbf,5613c812088a04002b000002,shared,1,0,0.0089362,801683,0,0,0,0,0,0,1
4f5501644bbfddee6dd86cc494ac4604,560dc6ccadfbfb001b00000e,shared,0,1,0.029490397,36656,1,3,62,58,1.068965517,16133,1
88bdb7c0a64b7139499685c2f043ff45,5612c871b5bb9b002900009e,shared,0,1,0.020838,683079,0,0,0,0,0,0,1
06220d30b3d08a2e1abcd9466c97a871,56143451f032f2001c000001,no_shared,0,0,0.018474892,120975,1,3,383,226,1.694690265,8496,2
e277aa6e7d6f55bdbcf220913ddb899b,5615770c3b1fa8001800017a,shared,1,0,0.009950424,256170,0,0,0,0,0,0,1
36f631fa6273728b3abe2cce8b5416cb,5616aa4e7f4fb5001b000003,no_shared,0,0,0.019513695,84556,0,0,10,10,1,2906,1
6054f22ec0f32a4be5809084293be5ed,54d14818343835000c3a0000,no_shared,1,0,<null>,1156,0,0,2,2,1,5503,1
3ee6182515cbb1832f2b51aa882b7cb9,5612c871b5bb9b002900009e,no_shared,0,0,0.020838,683079,0,0,2,2,1,13495,1
95429b686c574e73777bfd941266908f,55d1de7f373034001a4b0000,no_shared,0,1,0.009764036,4916,0,0,26,24,1.083333333,3248,1
cc7ac3cf48acebfb2c7dab7486231cbf,5612d6da48651400340000f8,shared,1,0,0.013626881,1051231,0,0,1,1,1,2098,1
961dcd93c9cd454f3ed4ca5b192debb5,5616aa4e7f4fb5001b000003,no_shared,0,1,0.019513695,84556,0,0,0,0,0,0,1
078e391a97032743d7d6465c096070e7,5612c871b5bb9b002900009e,shared,0,1,0.020838,683079,0,4,8,8,1,2376,1
3d8a5b232e7f11a1d3b24efe0bb040d6,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,22,20,1.1,358,1
c177b898d3e45ac7466b94946acaf873,5612d6da48651400340000f8,no_shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
6636038d028d84203c5670ddb924d3bc,55562edc656439000c670200,shared,1,0,0.025102016,8087,0,0,11,9,1.222222222,4175,1
36916d78c13b1e3eacf499f567bd04a6,5612d6da48651400340000f8,no_shared,1,0,0.013626881,1051231,0,0,1,1,1,384,1
a83ee09f2019d8c306ae3e1e10b64804,5616b31beb20af0030000000,shared,1,0,0.023698437,27006,0,3,58,42,1.380952381,1511,2
0d4839ee6b2c29a4a36a5c238c15986c,561411b7088a040031000148,shared,1,0,0.016479972,1244723,0,1,8,8,1,2512,1
1e80a5cc9a63a35eaa2a437284064554,546378927f3f05c83200001d,shared,1,0,0.014390575,579407,0,0,2,2,1,229,1
18c3f0a885d4f9c7e18e863101f8d0dc,5602bce53037340025ff0000,no_shared,0,1,0.018830621,113804,0,0,13,11,1.181818182,131,1
16d634f80cfd0a44c2e852c9a9b70673,5612bdb5b5bb9b001d000040,shared,1,0,0.00687324,690504,0,0,0,0,0,0,1
5fc5472a17454ec503475f0d0a5c385d,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,1,1,1,1631,1
d54bbbcc2e1a2f14f6362f83b7df80d3,54f0cf75303664000c520000,no_shared,1,0,0.011128668,946115,0,2,4,4,1,2923,1
cb5e0625e4c2de256dd27b55f863b2f9,55bb9a2e326562001a0e0000,shared,1,0,0.015428155,211302,0,0,5,4,1.25,49,2
68a137b2eabcd534b83772db5fbe5f8f,5616da608c7bae001b000110,no_shared,1,0,0.016175984,57369,0,0,26,24,1.083333333,2520,1
fad96ae7e6579a03e6c8db58336a74ea,55cba0b73233660027ed0300,no_shared,0,0,0.011250827,18132,0,0,1,1,1,47,1
fd86c55ce4c054890560b5dffb138025,561418c6a964d90025000000,shared,0,1,0.022721808,91498,0,0,0,0,0,0,1
da045d9dc2eb51106c2a4afad931f569,5534037a34663300182a0000,no_shared,0,1,0.011509235,72116,0,0,0,0,0,0,1
e3c873445f0c1ef4aa0c603e2af43023,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,1,1,1,333,1
354e4cdb141aa8ebaf8263c820996f62,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
b38447440409f39f52c4f70a69da7f12,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,1,0
2b743de45d99e5586e1469ec7cc08b4f,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
3e9cb8f997bd3dc29ae735e64ed33b92,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
f2d61a7d831fc6cc65f13961f0aa8684,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,3,1
4aa467e48b59ce6049904460092f6152,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,2,2,1,5753,1
285e1d2e6f4e21f1052e0cc1328c846c,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
11acd2c448544ddf4cd09b94040c8449,56253d01f3f01f002d000204,no_shared,1,0,0.008684767,230864,0,1,6,6,1,552,3
67c5be0996f86f8f13423e45860b8f2a,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,4,4,1,5549,1
f4501066cb4d1cc786f230e25b6b2b40,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,3,2,1.5,2700,1
059ad160843d2560f174b7d166cd37fa,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
02b0bb4a21a66e36769b6890d5ee1ae0,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
f0e105bb7c0b0c708d5b2bcb177b7df2,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
a4b6e686a18ac528053601b0cef4ba9e,561ea1369fa9c100270001f3,no_shared,0,1,0.021255205,203903,0,0,0,0,0,0,1
22a89d24789125254146de3c70132584,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
af2168d9f144f5e18edd3fc8189fb513,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
90c64e751b387df1719d45882b981eee,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
92cc18536bb1711aabec96e26fd05e5f,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
8f8e361abfb7efbd45cc78faa2da9652,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
df81a863f5f5eb075816cf505f1293f6,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,2,2,1,22,1
3f6fa88b82cc51326cafccfcb7961c9c,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
e7f19746fb024dc092e9cb09f631a3f5,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
f5387aa7795ff0c2095f42c45083cdf5,5625437f533f5900180001fb,shared,0,1,0.013228786,20788,0,1,2,2,1,840,2
d2c0f03ff937fe7b84be6348b9d2e572,562153f79efda2002a0002c7,shared,0,1,0.026014526,635568,1,6,126,103,1.223300971,16966,2
de58ddd6eb2991c74cc3d508e730e1aa,55df20ed38326103fa850000,no_shared,1,0,0.008277538,79009,0,0,0,0,0,0,1
753597f77b2a5e4167b547b8ea165ec7,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,2,6,35,26,1.346153846,2140,1
b30bbe5294c871150af319963751cd63,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,2,2,1,4130,1
00a0c04cbba776f876d9ab5c530948a9,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
a515bfe5e1a3771891a355646bd16016,56013c6d35643900259e0500,no_shared,0,1,0.019672919,128959,0,0,0,0,0,0,2
d5e7d528352b9f3d43acf36fb8fa563a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,126,1
04fa5ee25791f8ab5a0dd6bf1d2e29a2,56211d6f2c52bb0033000182,no_shared,1,0,0.007274188,194111,0,0,5,4,1.25,530,1
4aed0a1f3347688945baf9a55d51aea0,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,5,5,1,4409,0
531de0f32ceaa18ef629431f63a2b351,558d973d396163000c810000,shared,1,0,0.01143153,873024,0,0,28,27,1.037037037,2092,3
c76c060ab2a5b3cfbe3baec030cc268e,55efb9dc3831634436250200,shared,1,0,0.034230866,103766,1,1,5,4,1.25,2499,1
e525130e22c0494393b5d63adff5ac05,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
8a158c7170a7e979b0789c43bc948da8,558d973d396163000c810000,no_shared,0,0,0.01143153,873024,0,0,0,0,0,0,1
91efad8c8262f698bf162ee48d4ea05c,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,0,0,0,0,2
17e82f47a3b342e47cbbc392a771806e,558d973d396163000c810000,shared,1,0,0.01143153,873024,0,4,32,19,1.684210526,1515,3
63a1223074ad44e9c3b40180c153a1a4,562153f79efda2002a0002c7,shared,1,0,0.026014526,635568,0,1,2,2,1,777,1
523d728cea4836e102d9a56384e7cf90,559abc79386530000cd80200,no_shared,1,0,0.012973354,204419,0,0,1,1,1,10,1
912a19c5c93c74e27fb134a1ffa639f6,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,0,0,0,0,1
2b948445d6182534f3a9a5d9b6c79ea8,561c41e452d055001e000030,shared,1,0,0.017387758,323676,0,0,2,2,1,1506,1
3352d5333c6660f797062ea20c0851bf,558d973d396163000c810000,shared,1,0,0.01143153,873024,0,0,0,0,0,0,1
7bf4ffc9d837e9ed84b52cf1e07f3afa,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
f6f723ae8effd3de7a7ffe202bc258aa,53feceeb19cca2d9c5000028,no_shared,1,0,0.020390939,386250,0,0,0,0,0,0,1
839201c74c09150453dc64fe5e47e5d4,5612d6da48651400340000f8,shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
4e9ae516fd9b8d82ad28964f2bd31d44,5612c871b5bb9b002900009e,shared,1,0,0.020838,683079,0,0,0,0,0,0,1
9dac5e4090af946cf7cd8faa4d8a847b,561411b7088a040031000148,shared,1,0,0.016479972,1244723,1,0,9,8,1.125,849,4
35d3d1bc3e0108b2dfc7036d6b46b727,5534037a34663300182a0000,shared,1,0,0.011509235,72116,0,0,8,7,1.142857143,386,1
3ffffe8ea6fd5dd88efc4a078f0e1be0,55142edb333166000c6f0000,no_shared,0,0,0.010438685,30751,0,0,2,2,1,3169,1
026be030ec51228afbb53a1955496ed7,55f08da8306232000de70600,no_shared,0,1,0.016514489,68122,0,0,0,0,0,0,2
be0eb2845b43c3af8dd960cff3669ca4,5612d6da48651400340000f8,shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
d07897224d0a79ef2466a1105bc2330d,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,7,7,1,2049,1
7f5ed216d60082c4b3696c02d52a9eaf,55e71ed5663235000d640000,no_shared,0,1,0.008893281,1012,0,0,0,0,0,0,1
bc4f7602f25ebdad6a6bd3f95d20631b,56154a403b1fa8001e000056,no_shared,0,1,0.012349847,56276,0,0,65,25,2.6,2252,3
20b162f1deb705b4f459761523c3e30d,560bf3363963320025340100,shared,0,0,0.040908463,21707,0,6,9,6,1.5,320,3
b5e7560e358cc068e4dc8db05b85fd38,55f2fa7b6535360029600100,no_shared,1,0,0.010164236,310894,0,0,1,1,1,292,1
3b03ab381b57d86006283414a19131a5,54230e1ba369ff59380000d9,shared,1,0,0.012926458,21661,0,0,0,0,0,0,1
3b80b6f116ace962added545a86d4253,5616e99e6530d4001b000039,shared,0,1,0.026859724,65749,0,0,5,4,1.25,3771,1
6fe3efa658df29c31eb8fbe4b0143a32,55df16586433320019670000,no_shared,0,0,0.009731221,273347,0,0,59,47,1.255319149,6715,1
da520f5df84bca8c315f76b07eefba09,5612c871b5bb9b002900009e,no_shared,1,0,0.020838,683079,0,0,0,0,0,0,1
d6322be22972ae11e34c89ede6d9058a,55df16586433320019670000,shared,0,1,0.009731221,273347,0,0,0,0,0,0,1
77ed87798bcdcc18e2ec4b01b56bf654,5612d6da48651400340000f8,no_shared,1,0,0.013626881,1051231,0,0,15,13,1.153846154,16104,1
076264f8ea27bc9e2c5d23ec5331a261,561bc1cc16d6890030000075,shared,1,0,0.010291742,398572,0,0,0,0,0,0,2
46e7aaf414328a13da9c853504919e99,561b552e16d6890032000042,shared,1,0,0.008653155,315723,0,0,10,10,1,672,1
d3637e55daff51f885a3cb9d9f204f71,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,0,0,0,0,1
d04b5e012a01904fb11b8c73cbfbe369,5612950f4a51e7001c0000f5,shared,1,0,0.01098327,86131,0,0,0,0,0,0,1
0fa834156defb5ac166e0a582732a032,55efb9dc3831634436250200,no_shared,0,0,0.034230866,103766,0,0,1,1,1,1319,1
bb92c0b06b5c57f899a424ddebecc32b,561b552e16d6890032000042,shared,1,0,0.008653155,315723,0,0,21,19,1.105263158,3550,1
5ba2437035c849246c07b3b8b65e59a4,55ddf0b96531620027620300,shared,0,1,0.013007912,14914,0,0,12,12,1,1132,3
bd178a8fd1ae817f1e2a1b649251ca5d,55f1faac31303300193f0800,shared,1,0,0.00951161,36692,0,0,1,1,1,27,1
8740be693f1e79593c2f60071cfeb917,5612d6da48651400340000f8,shared,1,0,0.013626881,1051231,0,1,2,2,1,2672,1
cb1ec4b007086f49effaeced6539a915,55ece61935316300191f0000,no_shared,1,0,0.014646301,52573,0,0,6,6,1,5326,1
b90666ba62997419be52f28bf541d0f9,5616e99e6530d4001b000039,no_shared,1,0,0.026859724,65749,0,0,1,1,1,1009,1
6f362f1e9a35eaec1bac6ab133bb211c,561bc1cc16d6890030000075,no_shared,0,1,0.010291742,398572,0,0,0,0,0,0,1
c4e7613c859de1ed33a525e68b2ba8b7,55d49b7d373965000d370000,shared,1,0,0.018228441,53817,0,0,28,28,1,3763,1
c36b253c4620e4d33c0fe6747887d91f,55f2fa7b6535360029600100,no_shared,0,0,0.010164236,310894,0,0,3,4,0.75,7224,1
1bced6ccdfdb3c142ac9cb95f43cc1d4,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,0,0,0,0,1
278767c74c2cb14b25b2bcaeb33aa477,561821cd279f6d002900000a,no_shared,1,0,0.016107016,10989,0,0,1,1,1,2752,1
785239e58988151fe3cc0d50bc44b7c8,561816c6abe26f00300000af,shared,1,0,0.016489182,135786,0,3,22,15,1.466666667,1625,8
2b2a78ec330adabef7e069df935d9b08,55956360386639001cc40100,no_shared,0,0,0.02262966,27707,0,0,16,13,1.230769231,678,1
ad3d176910551b39bd1e8ca1e7d009c4,55899322623637001cbc0200,no_shared,1,0,0.018459186,116419,0,0,0,0,0,0,1
60e088cf72d63446e0c0ba21b258d251,561eb2439fa9c1001b000270,no_shared,1,0,0.00821445,274638,0,0,14,14,1,4582,1
a9dd53d69060ef2c4a37c35147964967,561d51906c67d4001b000058,shared,1,0,0.033577495,78773,0,0,1,1,1,132,1
ce37b550eeef95f0e6a46867afa8390e,5591a7b9386239001c7a0000,shared,1,0,0.016375898,58867,0,0,1,1,1,1156,1
9db6aca2ecded9afebc1e4751919ab28,561d51906c67d4001b000058,no_shared,1,0,0.033577495,78773,0,0,2,2,1,1750,1
c4dfaf604296bdec60c50920645f09c9,561faca8d1de0e001b000035,no_shared,1,0,0.015315186,188571,0,0,0,0,0,0,1
8775de334d6994bd80a41d127dabf5fc,55fb03b43435620019a90300,no_shared,1,0,0.017189047,186805,0,0,0,0,0,0,1
57afc976bbe12baadf324311d1f6f9ee,560e6bbbb2b9710022000070,no_shared,0,0,0.006592957,156379,0,0,64,57,1.122807018,6570,1
4c95243f0aa8ecebb647ae627b5d45de,55c8fb2f646161001a9a0000,no_shared,0,0,0.011401373,146649,0,0,65,64,1.015625,6145,1
f7146de4faed16ebad16352145e5c94b,561e56809fa9c10027000049,no_shared,0,1,0.009914544,316303,0,2,26,19,1.368421053,1531,2
71957013829586797d5df059b05b107a,561e56809fa9c10027000049,no_shared,0,0,0.009914544,316303,0,2,207,118,1.754237288,16911,1
d60523d5b58e10bec2d427082cc140e3,55ce452a61356100270c0600,no_shared,1,0,0.009707509,110636,0,0,9,9,1,1128,1
e133e288b5b98f29751c5c9d999c88e8,557d9a8f326137002c130000,no_shared,0,0,0.025723323,192860,0,0,0,0,0,0,1
1b62fe4b7ebdfed271c807146be7874d,561ea1369fa9c100270001f3,shared,1,0,0.021255205,203903,0,0,0,0,0,0,3
cd8b14ce35cbe751f934552a516ae285,55e9cd6063386300251d0300,no_shared,1,0,0.011420377,57879,0,0,2,2,1,311,1
98cd29ff59f8685744d9ccd04ad7f1e5,561d51906c67d4001b000058,shared,0,1,0.033577495,78773,0,0,0,0,0,0,2
dcc826f8aae4570597b41bfee113fb06,55ce452a61356100270c0600,shared,1,0,0.009707509,110636,0,0,0,0,0,0,1
6f9f77f40ff3a0d51abd113aa99095ab,55e48d49633461000d270100,shared,0,0,0.015624936,245377,0,0,1,1,1,219,1
01d7f815689e6744d54e1c0613588d73,562153f79efda2002a0002c7,shared,0,0,0.026014526,635568,0,2,56,47,1.191489362,6738,1
7fd974dbabe885eb3a80f2320ac604fd,561ea1369fa9c100270001f3,no_shared,0,1,0.021255205,203903,1,22,1218,732,1.663934426,17780,1
1afee9394256c9a7ef5c703a15e0f5ad,562153f79efda2002a0002c7,no_shared,1,0,0.026014526,635568,0,0,0,0,0,0,1
0513a57dc656beb44744eed0b36e74b5,56162cdb355f470027000040,no_shared,1,0,0.011443643,141039,0,2,15,14,1.071428571,1755,1
094004d8bd2f4646ba32157b0391dc9b,561faca8d1de0e001b000035,shared,0,1,0.015315186,188571,0,0,10,5,2,1939,1
14fb062fb12e76dcf23e9e6012e21900,559abc79386530000cd80200,no_shared,1,0,0.012973354,204419,0,0,0,0,0,0,1
e4a3791e8bc93424fb8076ed8614ee97,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,7,7,1,3344,1
0f6700ff9abbc4eb8cf1b85014039b76,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
c7290997361a017ccf2a45d8b3c0c6e2,561b552e16d6890032000042,no_shared,0,0,0.008653155,315723,0,0,0,0,0,0,1
0624b1501878081f3627b748f6beaefa,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,15,14,1.071428571,5194,1
5e3c9daea470b8b15737a08a403a0579,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
344e5655896549b7f03fdf72f636adc2,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,9,9,1,5001,1
77f861723f4329f3650b552606620a4c,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,1,1,1,331,1
8ed00c595f6cbeef9833898c7fed4388,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
511ccf738c3d26029d01580536f6fed8,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
b70699515f7380cfce5819240bbf8f1c,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,4,4,1,1943,1
ac4507d4b009614aa09d483647ba85fc,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,6,6,1,1545,1
c38e66f2b18b268bb31e946ad6f7f588,553a9c6d646537000c190300,shared,1,0,0.011321182,97163,0,1,22,22,1,1273,2
bb32f239e05d2e1465ea71dc6dd8bafe,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
1ea445cd2e442546ff35d48847765ff1,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,2,11,11,1,2657,1
4740286b8afc578c4b31647ff6deb1c3,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
8aa8adbb3adb7cfd2bbc16db26ebe930,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,6,6,1,4936,1
5787935ead993f0244e7c7e40ba98625,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
af539151ac5f7e950ece0a39e0871aa9,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,2,1,2,1408,1
c3aacfb4a78183865c8cf056f0adf87d,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,1,1,1,997,1
5cee64b191dd744169f3ac2ddc65696d,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
bc27ccbabfb67e6ddd9d37231a50e0cf,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,10,10,1,12084,1
870ce4a29540c70cc3a077c2001f3ec4,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,2,2,1,1296,1
0adac5d52b963012b7c0f4cde19997b0,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,2,2,1,55,1
2fd50edae1a33078113e14654186eacc,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,1,5,4,1.25,399,1
54aafa10564b752b21e01e76a3ef30e4,562153f79efda2002a0002c7,shared,0,1,0.026014526,635568,0,46,184,134,1.373134328,19488,1
0b453caa507cd13c03f4ef83bee500da,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f47574ebf78dc9c67c402616e24e74ac,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,4,4,1,469,1
cf24344636008b4c11e44158696426b3,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
441bad9551f013c4f565629c9622a63d,5626d284de896b0020000047,shared,1,0,0.038811872,84974,0,3,21,20,1.05,5506,1
